"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V750","2019-08-14 21:00:00","50.000","187.000","3.000","28.900","1.000","999.100","-99.000","24.000","-99.000","-99.000","-99.000","32.600","","25.500",""
"C0K530","2019-08-14 21:00:00","12.000","204.000","3.000","28.900","0.870","1001.700","-99.000","6.000","-99.000","-99.000","-99.000","32.400","","24.600",""
"C0G850","2019-08-14 21:00:00","62.000","223.000","2.800","29.900","0.860","995.300","-99.000","1.500","-99.000","-99.000","-99.000","35.000","","27.000",""
"C0M780","2019-08-14 21:00:00","30.000","215.000","2.000","28.000","0.900","1000.300","-99.000","12.000","-99.000","-99.000","-99.000","33.100","","24.900",""
"C0V360","2019-08-14 21:00:00","94.000","221.000","1.100","25.900","0.970","993.400","-99.000","18.000","-99.000","-99.000","-99.000","31.700","","24.100",""
"C0K510","2019-08-14 21:00:00","10.000","198.000","2.300","28.700","0.880","1001.300","-99.000","11.000","-99.000","-99.000","-99.000","33.400","","24.200",""
"C0R380","2019-08-14 21:00:00","2.000","0.000","0.200","27.000","-99.000","1004.300","-99.000","27.500","-99.000","-99.000","-99.000","31.600","","24.900",""
"C0D650","2019-08-14 21:00:00","97.000","236.000","3.100","28.600","0.860","991.300","-99.000","0.000","10.700","259.000","","32.200","","27.500",""
"C0V630","2019-08-14 21:00:00","19.000","186.000","1.200","28.600","0.900","1003.600","-99.000","21.500","-99.000","-99.000","-99.000","31.000","","24.900",""
"C0U910","2019-08-14 21:00:00","17.000","282.000","1.000","29.200","0.810","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.500",""
"C0U600","2019-08-14 21:00:00","10.000","303.000","0.700","26.900","0.980","1001.000","-99.000","7.000","-99.000","-99.000","-99.000","32.900","","25.300",""
"C0G820","2019-08-14 21:00:00","29.000","249.000","1.500","29.100","0.900","998.800","-99.000","0.500","-99.000","-99.000","-99.000","34.200","","26.400",""
"C0R590","2019-08-14 21:00:00","72.000","166.000","2.700","27.900","0.990","995.800","-99.000","6.500","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0A9E0","2019-08-14 21:00:00","26.000","317.000","1.700","30.500","0.720","999.300","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","28.100",""
"C0X300","2019-08-14 21:00:00","70.000","262.000","1.300","27.500","0.900","995.400","-99.000","2.000","-99.000","-99.000","-99.000","33.300","","25.000",""
"C0U970","2019-08-14 21:00:00","7.000","318.000","1.300","28.500","0.850","1002.300","-99.000","2.000","-99.000","-99.000","-99.000","31.300","","26.300",""
"C0M750","2019-08-14 21:00:00","10.000","186.000","3.100","29.200","0.860","1002.000","-99.000","57.500","-99.000","-99.000","-99.000","32.800","","23.600",""
"C0I110","2019-08-14 21:00:00","161.000","73.000","0.800","27.900","0.990","985.300","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","24.900",""
"C0V370","2019-08-14 21:00:00","74.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C690","2019-08-14 21:00:00","242.000","297.000","1.200","27.800","0.780","975.600","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.700",""
"C0A540","2019-08-14 21:00:00","401.000","0.000","0.000","24.100","0.970","957.100","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","21.500",""
"C0H950","2019-08-14 21:00:00","192.000","0.000","0.000","25.500","0.990","982.600","-99.000","8.500","-99.000","-99.000","-99.000","33.700","","24.500",""
"C0R360","2019-08-14 21:00:00","20.000","246.000","3.000","27.500","-99.000","1002.500","-99.000","13.500","-99.000","-99.000","-99.000","30.100","","25.800",""
"C0O960","2019-08-14 21:00:00","112.000","165.000","1.300","26.600","0.930","991.200","-99.000","4.000","-99.000","-99.000","-99.000","30.800","","24.700",""
"C0AH10","2019-08-14 21:00:00","30.000","303.000","2.800","31.400","0.700","997.000","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","27.000",""
"C0X210","2019-08-14 21:00:00","38.000","178.000","3.000","27.700","0.950","997.500","-99.000","9.000","-99.000","-99.000","-99.000","33.700","","24.700",""
"C0D430","2019-08-14 21:00:00","87.000","0.000","0.000","27.300","0.950","991.000","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","23.100",""
"C0AD30","2019-08-14 21:00:00","20.000","315.000","2.000","30.900","0.700","997.900","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","28.800",""
"C0R240","2019-08-14 21:00:00","87.000","0.000","0.100","26.900","0.990","994.400","-99.000","17.500","-99.000","-99.000","-99.000","31.800","","24.900",""
"C0AI30","2019-08-14 21:00:00","26.000","262.000","0.900","32.000","0.700","999.400","-99.000","0.000","-99.000","-99.000","-99.000","35.600","","27.200",""
"C0U960","2019-08-14 21:00:00","1885.000","0.000","0.000","15.500","0.950","809.800","-99.000","1.000","-99.000","-99.000","-99.000","21.600","","12.900",""
"C0T9E0","2019-08-14 21:00:00","415.000","0.000","0.000","25.200","0.890","957.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","23.400",""
"C0D550","2019-08-14 21:00:00","1956.000","158.000","1.100","18.000","0.830","806.500","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","16.900",""
"C0C630","2019-08-14 21:00:00","209.000","298.000","1.400","28.400","0.800","979.000","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.400",""
"C0O840","2019-08-14 21:00:00","134.000","176.000","1.500","26.900","1.000","987.600","-99.000","7.500","-99.000","-99.000","-99.000","31.700","","24.400",""
"C0R530","2019-08-14 21:00:00","16.000","118.000","1.200","28.000","0.990","1002.100","-99.000","13.000","-99.000","-99.000","-99.000","29.600","","24.700",""
"C0G870","2019-08-14 21:00:00","12.000","219.000","2.900","28.600","0.910","1002.200","-99.000","3.500","-99.000","-99.000","-99.000","33.200","","25.500",""
"C0M820","2019-08-14 21:00:00","980.000","229.000","0.400","21.700","0.940","899.500","-99.000","2.500","-99.000","-99.000","-99.000","27.700","","19.600",""
"C0F9S0","2019-08-14 21:00:00","43.000","230.000","2.200","29.600","0.810","998.100","-99.000","4.500","-99.000","-99.000","-99.000","33.500","","26.500",""
"C0R160","2019-08-14 21:00:00","45.000","160.000","2.000","27.700","0.990","998.200","-99.000","4.500","-99.000","-99.000","-99.000","31.900","","24.500",""
"C0A950","2019-08-14 21:00:00","60.000","292.000","1.200","28.900","0.840","995.600","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","28.000",""
"C0F9L0","2019-08-14 21:00:00","253.000","219.000","1.200","28.800","0.840","974.500","-99.000","18.500","-99.000","-99.000","-99.000","33.100","","24.700",""
"C0R550","2019-08-14 21:00:00","38.000","96.000","2.000","27.700","1.000","1000.600","-99.000","52.500","-99.000","-99.000","-99.000","31.800","","25.300",""
"C0V530","2019-08-14 21:00:00","34.000","184.000","0.800","28.400","1.000","999.600","-99.000","22.500","-99.000","-99.000","-99.000","32.000","","25.200",""
"C0AI10","2019-08-14 21:00:00","76.000","210.000","0.700","28.700","0.850","993.200","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","24.400",""
"C0F9U0","2019-08-14 21:00:00","74.000","242.000","1.800","29.500","0.840","994.600","-99.000","3.500","-99.000","-99.000","-99.000","33.600","","26.400",""
"C0V680","2019-08-14 21:00:00","40.000","181.000","1.600","29.200","0.840","999.600","-99.000","35.000","-99.000","-99.000","-99.000","31.800","","24.800",""
"C0Z290","2019-08-14 21:00:00","946.000","0.000","0.000","22.600","0.980","901.300","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","21.800",""
"CM0120","2019-08-14 21:00:00","4.000","217.000","5.100","29.400","0.810","1002.500","-99.000","7.500","-99.000","-99.000","-99.000","31.100","","25.200",""
"C0G760","2019-08-14 21:00:00","53.000","224.000","2.200","28.800","0.990","999.100","-99.000","5.000","-99.000","-99.000","-99.000","33.800","","25.700",""
"C0K450","2019-08-14 21:00:00","35.000","210.000","3.300","28.700","0.900","998.600","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.800",""
"C0E820","2019-08-14 21:00:00","220.000","205.000","3.000","27.000","0.790","977.900","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.800",""
"C0A530","2019-08-14 21:00:00","300.000","0.000","0.000","26.000","0.980","969.100","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","22.200",""
"C0M520","2019-08-14 21:00:00","15.000","196.000","1.500","28.000","0.900","1001.100","-99.000","11.500","-99.000","-99.000","-99.000","32.700","","23.700",""
"C0K240","2019-08-14 21:00:00","1132.000","291.000","1.000","22.000","0.990","885.400","-99.000","19.500","-99.000","-99.000","-99.000","28.100","","19.300",""
"C0V210","2019-08-14 21:00:00","734.000","55.000","0.400","22.000","0.960","925.500","-99.000","3.000","-99.000","-99.000","-99.000","29.200","","20.100",""
"C0Z320","2019-08-14 21:00:00","646.000","251.000","1.100","21.600","1.000","932.800","-99.000","3.000","-99.000","-99.000","-99.000","33.400","","20.000",""
"C0R600","2019-08-14 21:00:00","766.000","239.000","1.400","23.500","1.000","921.300","-99.000","20.000","-99.000","-99.000","-99.000","26.600","","22.300",""
"C0C650","2019-08-14 21:00:00","208.000","229.000","0.800","27.300","0.820","978.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","22.800",""
"C0F9I0","2019-08-14 21:00:00","194.000","204.000","2.900","28.300","0.850","981.000","-99.000","7.000","-99.000","-99.000","-99.000","32.100","","24.800",""
"C0T820","2019-08-14 21:00:00","550.000","0.000","0.000","25.100","0.800","946.100","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","20.900",""
"C0S890","2019-08-14 21:00:00","238.000","0.000","0.000","26.500","0.890","978.800","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","24.500",""
"C0G840","2019-08-14 21:00:00","32.000","232.000","0.300","28.900","0.890","997.300","-99.000","0.500","-99.000","-99.000","-99.000","35.000","","26.300",""
"C0V710","2019-08-14 21:00:00","34.000","216.000","1.900","29.200","0.850","999.900","-99.000","20.500","-99.000","-99.000","-99.000","31.900","","25.600",""
"C0X140","2019-08-14 21:00:00","17.000","201.000","1.000","29.700","0.880","1000.900","-99.000","15.000","-99.000","-99.000","-99.000","33.400","","25.400",""
"C0C680","2019-08-14 21:00:00","228.000","298.000","1.500","27.900","0.850","975.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.300",""
"C0D360","2019-08-14 21:00:00","523.000","0.000","0.000","26.200","0.950","944.000","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","20.300",""
"C0C710","2019-08-14 21:00:00","143.000","0.000","0.200","27.600","0.870","986.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","22.900",""
"C0Z190","2019-08-14 21:00:00","62.000","135.000","1.000","29.400","0.770","994.900","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.900",""
"C0Z020","2019-08-14 21:00:00","211.000","250.000","1.200","25.300","0.990","978.500","-99.000","29.000","-99.000","-99.000","-99.000","34.400","","24.100",""
"C0I380","2019-08-14 21:00:00","258.000","134.000","0.300","25.400","0.990","973.900","-99.000","21.000","-99.000","-99.000","-99.000","33.800","","24.100",""
"C0D560","2019-08-14 21:00:00","147.000","226.000","1.600","28.700","0.840","985.800","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.700",""
"C0Z220","2019-08-14 21:00:00","589.000","272.000","0.500","25.200","0.870","939.600","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","22.500",""
"C0R220","2019-08-14 21:00:00","23.000","120.000","1.600","27.800","1.000","1001.700","-99.000","17.000","-99.000","-99.000","-99.000","31.400","","25.200",""
"C0A870","2019-08-14 21:00:00","685.000","270.000","5.700","24.400","0.940","926.000","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","22.100",""
"C0V670","2019-08-14 21:00:00","20.000","174.000","1.800","29.500","0.860","1001.600","-99.000","15.000","-99.000","-99.000","-99.000","31.900","","25.500",""
"C0G770","2019-08-14 21:00:00","15.000","216.000","1.700","29.000","0.970","999.600","-99.000","11.000","-99.000","-99.000","-99.000","33.100","","25.900",""
"C0C540","2019-08-14 21:00:00","46.000","245.000","2.300","28.300","0.820","996.900","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.100",""
"C0F9O0","2019-08-14 21:00:00","175.000","0.000","0.000","29.400","0.940","983.300","-99.000","15.500","-99.000","-99.000","-99.000","34.000","","25.200",""
"C0Z230","2019-08-14 21:00:00","31.000","289.000","2.000","28.800","0.750","999.500","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","27.300",""
"C0U900","2019-08-14 21:00:00","63.000","311.000","0.900","28.000","0.900","996.300","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.200",""
"C0X200","2019-08-14 21:00:00","61.000","117.000","0.800","27.400","0.990","997.000","-99.000","10.500","-99.000","-99.000","-99.000","32.500","","24.700",""
"C0G640","2019-08-14 21:00:00","17.000","196.000","1.200","28.800","0.870","1002.700","-99.000","4.500","-99.000","-99.000","-99.000","31.800","","25.700",""
"C0Z080","2019-08-14 21:00:00","298.000","195.000","0.500","25.500","0.900","969.500","-99.000","0.000","-99.000","-99.000","-99.000","35.800","","24.000",""
"C0U770","2019-08-14 21:00:00","5.000","333.000","2.400","27.500","0.840","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.500",""
"C0Z210","2019-08-14 21:00:00","126.000","135.000","0.500","27.100","0.920","989.400","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","24.600",""
"C0V690","2019-08-14 21:00:00","30.000","228.000","2.700","29.100","0.900","1001.200","-99.000","36.000","-99.000","-99.000","-99.000","30.500","","25.500",""
"C0M690","2019-08-14 21:00:00","33.000","194.000","2.300","28.100","0.900","998.800","-99.000","3.500","-99.000","-99.000","-99.000","32.700","","25.200",""
"C0F970","2019-08-14 21:00:00","145.000","133.000","0.700","28.500","0.800","986.000","-99.000","15.000","-99.000","-99.000","-99.000","32.900","","25.200",""
"C0C490","2019-08-14 21:00:00","157.000","320.000","1.900","29.200","0.820","984.400","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","25.700",""
"C0X160","2019-08-14 21:00:00","26.000","157.000","1.800","28.800","0.910","1000.900","-99.000","5.000","-99.000","-99.000","-99.000","31.800","","25.700",""
"C0S760","2019-08-14 21:00:00","1621.000","196.000","0.500","19.200","0.900","834.100","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","17.700",""
"C0O830","2019-08-14 21:00:00","127.000","131.000","0.300","26.800","0.980","990.000","-99.000","8.000","-99.000","-99.000","-99.000","33.300","","24.400",""
"C0A9A0","2019-08-14 21:00:00","24.000","326.000","1.700","30.900","0.700","999.100","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","28.100",""
"C0AD50","2019-08-14 21:00:00","84.000","300.000","1.500","30.600","0.820","992.900","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.500",""
"C0G620","2019-08-14 21:00:00","110.000","231.000","2.300","28.700","0.900","991.300","-99.000","0.500","-99.000","-99.000","-99.000","34.100","","25.500",""
"C0V310","2019-08-14 21:00:00","46.000","0.000","0.200","27.000","0.980","997.800","-99.000","25.000","-99.000","-99.000","-99.000","32.800","","24.600",""
"C0X110","2019-08-14 21:00:00","20.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0S980","2019-08-14 21:00:00","901.000","270.000","2.200","23.200","0.900","905.300","-99.000","0.500","8.600","279.000","","29.300","","22.200",""
"C0O860","2019-08-14 21:00:00","38.000","124.000","1.600","28.100","0.990","998.900","-99.000","27.000","-99.000","-99.000","-99.000","32.600","","25.600",""
"C0U950","2019-08-14 21:00:00","1012.000","289.000","1.300","23.000","0.990","895.400","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","19.900",""
"C0R260","2019-08-14 21:00:00","76.000","0.000","0.100","27.300","0.990","995.700","-99.000","16.500","-99.000","-99.000","-99.000","30.400","","25.000",""
"C0X270","2019-08-14 21:00:00","33.000","0.000","0.000","27.300","1.000","1000.600","-99.000","2.500","-99.000","-99.000","-99.000","34.300","","24.800",""
"C0G880","2019-08-14 21:00:00","92.000","243.000","1.300","28.600","0.850","993.700","-99.000","0.500","-99.000","-99.000","-99.000","33.600","","25.800",""
"C0R520","2019-08-14 21:00:00","18.000","132.000","1.500","28.300","0.910","1001.800","-99.000","42.000","-99.000","-99.000","-99.000","30.800","","25.100",""
"C0O810","2019-08-14 21:00:00","161.000","131.000","0.300","26.800","0.990","988.600","-99.000","7.000","-99.000","-99.000","-99.000","33.800","","24.400",""
"C0E790","2019-08-14 21:00:00","344.000","209.000","0.900","26.900","0.930","964.400","-99.000","4.000","-99.000","-99.000","-99.000","32.600","","23.200",""
"C0F9Y0","2019-08-14 21:00:00","3313.000","253.000","2.300","9.800","0.910","684.300","-99.000","0.000","-99.000","-99.000","-99.000","17.500","","8.500",""
